date,time,sensor,status
2023/10/13,15:09:43,62,1.0
2023/10/13,15:09:41,64,1.0
2023/10/13,15:09:38,64,0.5
2023/10/13,15:09:38,105,0.5
2023/10/13,15:09:30,66,1.0
2023/10/13,15:09:28,81,0.5
2023/10/13,15:09:27,64,1.0
2023/10/13,15:09:26,104,1.0
2023/10/13,15:09:24,63,1.0
2023/10/13,15:09:20,63,0.5
2023/10/13,15:09:17,63,1.0
2023/10/13,15:09:15,63,0.5
2023/10/13,15:09:14,104,0.5
2023/10/13,15:09:14,63,1.0
2023/10/13,15:09:11,81,1.0
2023/10/13,15:09:09,63,0.5
2023/10/13,15:09:08,81,0.5
2023/10/13,15:09:04,64,0.5
2023/10/13,15:09:01,81,1.0
2023/10/13,15:09:01,105,1.0
2023/10/13,15:08:56,62,0.5
2023/10/13,15:08:51,62,1.0
2023/10/13,15:08:50,63,1.0
2023/10/13,15:08:49,64,1.0
2023/10/13,15:08:47,64,0.5
2023/10/13,15:08:46,103,0.5
2023/10/13,15:08:43,64,1.0
2023/10/13,15:08:41,64,0.5
2023/10/13,15:08:40,63,0.5
2023/10/13,15:08:38,62,0.5
2023/10/13,15:08:37,63,1.0
2023/10/13,15:08:36,64,1.0
2023/10/13,15:08:35,41,0.5
2023/10/13,15:08:35,3,0.5
2023/10/13,15:08:35,61,0.5
2023/10/13,15:08:34,27,0.5
2023/10/13,15:08:34,3,1.0
2023/10/13,15:08:33,62,1.0
2023/10/13,15:08:33,22,0.5
2023/10/13,15:08:33,24,0.5
2023/10/13,15:08:32,104,1.0
2023/10/13,15:08:32,41,1.0
2023/10/13,15:08:32,3,0.5
2023/10/13,15:08:32,25,0.5
2023/10/13,15:08:31,61,1.0
2023/10/13,15:08:31,21,1.0
2023/10/13,15:08:31,27,1.0
2023/10/13,15:08:29,21,0.5
2023/10/13,15:08:26,21,1.0
2023/10/13,15:08:25,22,1.0
2023/10/13,15:08:24,24,1.0
2023/10/13,15:08:24,23,1.0
2023/10/13,15:08:24,25,1.0
2023/10/13,15:08:21,25,0.5
2023/10/13,15:08:21,24,0.5
2023/10/13,15:08:20,22,0.5
2023/10/13,15:08:16,22,1.0
2023/10/13,15:08:13,25,1.0
2023/10/13,15:08:13,24,1.0
2023/10/13,15:08:09,102,0.5
2023/10/13,15:08:08,101,0.5
2023/10/13,15:08:06,25,0.5
2023/10/13,15:08:03,22,0.5
2023/10/13,15:08:03,25,1.0
2023/10/13,15:08:03,100,0.5
2023/10/13,15:07:59,25,0.5
2023/10/13,15:07:57,27,0.5
2023/10/13,15:07:55,21,0.5
2023/10/13,15:07:54,25,1.0
2023/10/13,15:07:53,21,1.0
2023/10/13,15:07:53,22,1.0
2023/10/13,15:07:53,61,0.5
2023/10/13,15:07:52,27,1.0
2023/10/13,15:07:51,3,0.5
2023/10/13,15:07:51,61,1.0
2023/10/13,15:07:50,103,1.0
2023/10/13,15:07:49,11,0.5
2023/10/13,15:07:46,100,1.0
2023/10/13,15:07:46,3,1.0
2023/10/13,15:07:45,12,0.5
2023/10/13,15:07:44,11,1.0
2023/10/13,15:07:43,12,1.0
2023/10/13,15:07:37,12,0.5
2023/10/13,15:07:31,100,0.5
2023/10/13,15:07:31,11,0.5
2023/10/13,15:07:25,11,1.0
2023/10/13,15:07:21,12,1.0
2023/10/13,15:07:21,11,0.5
2023/10/13,15:07:17,101,1.0
2023/10/13,15:07:14,102,1.0
2023/10/13,15:07:13,3,0.5
2023/10/13,15:07:11,11,1.0
2023/10/13,15:07:11,1,0.5
2023/10/13,15:07:09,3,1.0
2023/10/13,15:07:03,100,1.0
